X,GSM300166,GSM300167,GSM300168,GSM300169,GSM300170,GSM300171,GSM300172,GSM300173,GSM300174,GSM300175,GSM300176,GSM300177,GSM300178,GSM300179,GSM300180,GSM300181,GSM300182,GSM300183,GSM300185,GSM300186,GSM300187,GSM300188,GSM300189,GSM300190,GSM300191,GSM300192,GSM300193,GSM300194,GSM300195,GSM300196,GSM300197,GSM300198,GSM300199,GSM300200,GSM300201,GSM300202,GSM300203,GSM300204,GSM300205,GSM300206,GSM300207,GSM300208,GSM300209,GSM300210,GSM300211,GSM300212,GSM300213,GSM300214,GSM300215,GSM300216,GSM300217,GSM300218,GSM300219,GSM300220,GSM300221,GSM300222,GSM300223,GSM300224,GSM300225,GSM300226,GSM300227,GSM300228,GSM300229,GSM300230,GSM300231,GSM300232,GSM300233,GSM300234,GSM300235,GSM300236,GSM300237,GSM300238,GSM300239,GSM300240,GSM300241,GSM300242,GSM300243,GSM300244,GSM300245,GSM300246,GSM300247,GSM300248,GSM300249,GSM300250,GSM300251,GSM300252,GSM300253,GSM300254,GSM300255,GSM300256,GSM300258,GSM300259,GSM300260,GSM300261,GSM300262,GSM300263,GSM300264,GSM300265,GSM300266,GSM300267,GSM300268,GSM300269,GSM300270,GSM300271,GSM300272,GSM300273,GSM300274,GSM300275,GSM300276,GSM300277,GSM300278,GSM300279,GSM300280,GSM300281,GSM300282,GSM300283,GSM300284,GSM300285,GSM300286,GSM300287,GSM300288,GSM300289,GSM300290,GSM300291,GSM300292,GSM300293,GSM300294,GSM300295,GSM300296,GSM300297,GSM300298,GSM300299,GSM300300,GSM300301,GSM300302,GSM300303,GSM300304,GSM300305,GSM300306,GSM300307,GSM300308,GSM300309,GSM300310,GSM300311,GSM300312,GSM300313,GSM300314,GSM300315,GSM300316,GSM300317,GSM300318,GSM300319,GSM300320,GSM300321,GSM300322,GSM300323,GSM300324,GSM300325,GSM300326,GSM300327,GSM300328,GSM300329,GSM300330,GSM300331,GSM300332,GSM300333,GSM300335,GSM300338,GSM300339,GSM300340,GSM300341,GSM318840,GSM350078,Cluster
236694_at,0.27198195,0.46177542,0.11420908,1.6339436,2.1246536,0.09347635,0.1230111,2.224647,2.396118,1.7232941,2.4124959,2.278554,2.1676037,1.8357126,1.6165718,2.242332,2.236729,1.4056528,1.8286852,0.21365573,0.22093895,0.39509568,0.36875987,0.24534185,0.46772194,2.433055,0.22089711,0.22180791,0.45203215,0.32463548,0.21049757,0.25164378,0.46746182,0.21790932,0.44927454,0.26434374,0.45514444,2.5308342,3.1964886,2.2581904,1.8872973,1.5616407,0.7027803,1.2220484,1.7297759,0.25079063,1.1988784,1.6128048,1.7924219,1.6442182,2.9781904,0.32567757,0.2465512,0.20689304,0.5021482,0.31457403,0.19332553,0.26811028,0.47164127,0.20070384,0.1189112,0.32171097,0.44142956,0.43293184,0.1931427,0.2012726,0.52802753,1.8448412,0.90478235,2.117901,3.6744874,0.2672898,0.18913068,0.25759953,0.47400877,0.32573897,0.22837302,0.307173,0.4834179,2.5221448,2.8554263,0.20785517,0.2711623,2.1472938,0.507296,1.2431165,1.1110032,4.33865,0.2661648,1.1583009,3.2822359,1.9517815,1.9155033,2.1274364,1.5664726,1.5634538,2.623417,1.9870739,3.625752,1.2417117,1.3718603,1.2082947,3.1386514,0.28215042,0.23299704,0.21166997,0.52783173,2.7234125,3.9067173,1.6673318,2.9185975,2.100734,2.3592482,1.3492736,2.986484,0.20798878,0.5924718,2.9234688,1.1277796,0.50324446,1.2923824,0.33419883,0.23717582,0.2229406,0.5336383,0.28326955,0.2134237,0.23260696,0.5025211,0.34281355,0.20188154,0.47330588,0.19461945,7.505907,0.8019464,2.9305272,2.7357633,2.5383854,2.9363184,2.5614073,2.575113,2.1427429,1.9163917,3.1033485,1.8032333,1.5713702,0.95339423,3.555183,2.4197886,1.6706606,2.6107326,3.1689172,0.3275865,0.24257383,0.37651494,0.5061685,1.8760555,1.4244708,1.9736273,3.3484921,0.29515418,0.18345919,0.20260598,0.39007288,1.3251584,1.0466058,4.8654633,0.3191136,0.21205595,0.2570656,0.4789564,0.44216698,2.6307263,-1
236901_at,1.0192535,0.62609,0.5346495,0.42685142,1.6047112,0.6665778,0.74219835,1.3394569,0.64127827,4.7369127,0.6421999,2.8488894,1.7320187,4.3284693,1.4454503,0.97731227,0.66902673,7.9743605,1.4659165,0.578219,0.58918667,3.5980399,2.159737,3.2839367,9.717715,0.46904102,0.31281307,8.625362,8.547418,0.56422025,0.5747695,0.61547345,0.7310762,5.3186135,4.665449,5.9156895,1.0581473,0.88304776,1.0548979,3.186889,4.1572084,0.3516457,0.65786064,0.9829971,0.7272907,0.9770809,1.0552089,2.1499875,0.6477382,2.596045,3.1245015,1.4046286,0.65649396,1.6904805,0.75002605,0.37626916,2.0252252,2.4100876,0.7013316,0.6082025,1.1011693,0.55045646,1.4738708,0.7233697,5.735789,5.9943266,5.31605,1.55633,0.50445795,0.37018308,1.4837431,1.0716922,0.27794194,5.3457747,4.1796284,0.58358526,0.41018137,1.0011499,1.0607015,0.44754317,0.99885005,0.68811846,3.064262,0.36771056,1.5902973,0.51066554,2.4246817,0.437975,10.179408,3.8398209,0.804522,2.4933317,1.1654778,0.5646458,8.376623,1.3094264,0.6379268,2.877149,0.7340653,0.82931584,1.2608336,2.5940888,1.1547223,0.73035824,0.61794424,1.228078,0.749192,1.0118088,3.5695546,1.8580425,0.78328764,0.3476905,0.6515464,2.6355195,0.7446216,2.2710483,2.0287023,0.83559346,0.6087809,13.922285,2.4877405,0.44333318,0.68723583,3.7221413,0.76463133,0.5990801,0.6488416,1.5107126,0.95236534,0.41494635,0.7175154,0.503699,3.0697174,0.6239329,1.7435982,1.015095,0.38955048,0.67576605,2.629066,0.9502485,0.53098804,0.52449775,1.5053066,0.63521147,0.5219562,0.35573992,2.8978496,1.1199269,0.3584054,1.4480265,1.9258468,0.9317085,0.70545745,0.35366058,1.7465612,0.8665868,0.68514097,0.6536447,3.4679286,3.1355262,0.9923509,0.34762657,5.512708,4.944252,0.77636075,3.0074944,8.545838,0.34100416,0.40624446,1.3982718,0.8319447,1.5115141,6.5881944,-1
237168_at,1.0410478,1.0931005,3.5240736,7.969554,5.2853775,4.7049284,7.6050277,0.89831764,2.2552967,0.6721745,0.9380377,0.78621995,1.6287693,0.7072973,0.91027755,0.9195652,2.2235353,0.8784888,3.5149472,1.3301308,1.2995645,0.8565617,1.0459323,2.6380837,1.4909848,1.4299952,5.314893,0.8943745,1.5989465,0.9154138,1.8418043,1.0505168,0.893222,1.0246804,0.9740212,5.5966907,0.8226263,1.0504761,2.0460088,0.78477263,1.0870367,0.9130011,1.9113526,0.94039863,0.7675085,1.6059748,2.2688234,0.71239924,1.4306035,0.91969603,0.7507574,0.5261987,2.2664144,0.5978678,0.9524098,0.92025924,1.26107,0.88197553,0.7219502,5.4446526,3.9765434,1.3516176,0.9531167,1.346277,2.1321187,0.8943745,0.9139987,1.4120466,2.9255888,1.068102,1.053304,0.58545166,1.4502145,0.9280618,0.8363158,0.81335807,1.6630067,0.8301533,0.96521103,0.73380035,0.9513507,1.8735352,3.0614614,2.77498,1.0206174,0.8694917,0.86451495,0.8945482,1.103784,0.91709805,0.99608797,0.72485757,0.8293656,4.58052,0.7484401,1.0264223,0.90926504,0.86125904,0.98437136,1.8657806,1.9287817,0.8304668,1.0136387,0.9411378,5.961381,0.81111264,0.9751057,0.91214085,0.63849425,0.72938395,1.0204277,1.0918703,1.2430748,0.7663389,1.378758,1.1492126,1.075807,0.73977304,1.8955142,2.2830744,1.2804286,1.0312471,1.8261974,0.7452395,0.9946468,0.62881315,2.3254595,0.7858098,1.0039119,0.884037,1.5106792,0.7601431,0.9294998,4.684166,0.7013186,0.8647011,1.0904305,2.8255394,0.8422999,0.7844877,0.97693247,3.4690578,0.7640293,0.77710336,1.0584282,3.2309558,0.7824078,0.8201894,1.1219174,3.0052156,0.7034385,0.92641234,0.9287997,6.8257656,0.8687656,0.95701337,0.943625,2.7642324,1.7505702,0.90774894,1.2506084,6.7679224,0.86061007,0.7402512,1.010272,2.3475509,0.68060887,0.9274,2.6321065,0.78034383,0.83616006,1.105126,0.8586299,-1
237204_at,0.82423854,0.7814754,0.6379593,0.8672315,0.9744593,49.699158,0.9052827,0.7924971,0.7779994,0.72761095,0.66566235,0.6522595,0.6589765,0.6855042,0.5739947,0.69819605,0.64006203,0.73464483,0.7259171,0.77025473,0.6045319,0.58930945,0.72338575,0.6778089,0.6251054,0.7361806,0.7812429,0.66512287,0.6001166,4.8802223,2.8849154,4.252591,16.019264,0.6675108,0.6012305,0.86111253,0.62556905,0.5369389,0.70101345,0.6960594,0.5112755,0.7057394,0.7462955,0.7527419,0.62940925,0.6214527,0.7845247,0.876103,0.6653629,0.73201597,0.607169,0.7352097,0.70074826,0.61911273,0.57934123,0.75416166,0.6661184,0.7399296,0.6379871,0.703717,0.90298,0.73382473,0.6363329,0.6858027,0.6734646,0.6900455,0.6396455,0.71632904,0.69101024,0.7374221,0.64908504,0.6437081,1.3678935,0.7281599,0.64118963,0.78240216,0.61922663,0.69566584,0.65561694,0.71119064,0.83588934,1.4594582,1.2136267,0.840397,0.63645107,0.69990915,1.2567289,0.83883995,0.70099777,0.7657757,0.77784276,0.6466881,0.7055721,2.665026,0.64030516,1.1156951,0.6645522,0.69921774,0.6841842,0.8819033,0.91470647,1.6172539,0.7930077,1.2057359,1.4322194,1.5090749,0.89924705,0.8186159,0.61421174,1.0991914,0.9858786,0.8231036,0.6988951,0.7651971,0.90309066,0.883491,0.6592744,0.6979329,0.6273594,0.7716693,0.6288258,0.8238804,0.68541366,0.9069637,0.98770887,0.71134925,0.9664544,0.71186167,0.6894058,0.8534434,0.6041891,0.64249855,0.6761741,0.79736286,0.7248706,0.65768695,0.7528834,0.6530219,0.73063695,0.8275614,0.69478214,0.6756334,1.3603504,0.6403575,0.7356256,0.8318654,0.73867494,0.7352247,0.79175,0.6380078,0.73063666,0.7818741,0.75487286,0.6932353,0.72514445,0.66369057,0.6532438,0.64761084,0.6240375,0.689917,0.6236403,1.0130513,0.6933077,0.59678775,0.712289,0.6186412,0.5773038,0.74203277,0.6685163,0.6908266,0.65053076,0.5793416,0.6410707,-1
237281_at,0.64013374,0.64512485,0.3180352,0.93690264,0.32596722,1.8204833,2.2369173,0.6269409,0.5936559,0.6024074,0.68114597,0.6215275,0.54091305,0.5769375,0.6005622,0.65017235,0.66674834,0.6172467,0.20411779,0.74343306,0.5085731,0.61635727,0.65880936,0.6547533,0.9902766,0.84066814,0.6211032,0.587481,0.6186474,0.7048086,0.65636474,0.6290012,0.64596283,0.57889986,0.6060438,0.6954031,0.63327223,0.67949635,0.63837016,0.6129535,0.59811723,0.64858097,0.6742293,0.6234489,0.64369124,0.6451038,0.6369234,0.6043115,0.5368368,0.6170135,0.62441033,0.68554425,0.73550767,0.5789,0.802624,0.6958309,0.55574036,0.6570168,0.64464676,0.6507263,0.42369777,0.7041443,0.65246373,0.65781647,0.6221611,0.56658363,0.6517383,0.6500499,0.6242826,0.6247442,0.6729853,0.6044253,0.6084313,0.59484124,0.6523433,0.67898434,0.53198594,0.5822955,0.66825956,0.5740067,0.6646754,0.6428594,0.6512174,0.7353608,0.6723617,0.6351493,0.60308945,0.72722465,0.6137322,0.7298105,0.8040849,0.6225089,0.73877764,1.5084116,0.57188916,0.5985558,0.68266314,0.57759094,0.6903013,0.63730866,0.5989561,0.58086944,0.6857083,0.67362946,1.2306716,0.56115866,0.7153209,4.628418,0.5157402,0.67881256,0.7400116,0.72175115,0.6389736,0.59416807,0.72992647,0.6403755,0.7023087,0.5900146,0.59489214,0.87806165,0.6502897,0.7343788,0.5767255,0.62368417,0.73454314,0.7998516,0.65166533,0.58737034,0.7492633,0.75586987,0.57400525,0.69595647,0.5928019,28.06372,0.5946167,0.6525847,1.4411403,0.95935243,0.59260136,0.6506516,1.5988928,0.7719907,0.5937201,0.6551309,0.7269401,0.63224286,0.5999125,0.6751104,0.7074708,0.81151056,0.59945977,0.6779641,1.4160929,1.8028553,0.60104513,0.67950624,0.62907183,0.8938449,0.5462232,0.63952684,0.6507857,1.6592283,0.58229554,0.661111,0.65152204,0.54142475,0.6457235,0.68670845,0.64078915,0.5950657,0.66319823,0.59369737,0.6366872,-1
237282_s_at,0.9610069,0.9460624,0.5222186,0.81805897,0.50243294,2.3925796,1.7700616,1.0549853,1.1664981,0.8279501,0.89836144,0.9809403,1.1122121,0.7826898,0.81155646,1.076077,1.305175,0.8605956,0.44526404,1.1581758,1.1647353,0.90639293,1.0742528,1.1887679,0.9577124,2.1304805,1.1136855,0.9400282,0.8952013,1.1193224,1.9011805,0.87483627,1.0575974,0.7972942,0.9382003,0.8592976,0.9504584,1.0760763,1.5837511,0.8106406,0.87290776,1.0421364,1.266275,0.8759923,1.2349417,0.89200073,0.93681043,0.74673903,0.9463449,0.8399052,0.8408153,1.0649769,1.1977946,0.79549134,1.0196598,1.0907831,1.1215056,0.9622761,0.8816924,0.784612,0.88870025,1.3589542,0.97708565,1.0870875,1.1546465,0.6758507,0.96144915,1.0581726,1.3559977,0.8486657,0.98527366,0.9728367,1.0955122,0.85735476,0.962877,1.1123805,0.93213576,0.7991015,1.0532913,0.6363792,0.980534,1.0333327,0.83013934,1.3310114,0.9985165,0.933137,0.81785977,1.0268705,1.0404737,0.90283555,1.6202966,0.8544487,1.0486145,1.1773287,0.8522491,0.82141596,1.0042725,0.80393964,1.0022264,1.0125062,1.1642946,0.787281,0.9887507,1.5134069,1.128526,0.7784201,1.04842,3.2751799,0.71857107,0.97838426,1.2887509,1.1455812,1.172691,0.74116135,1.2524688,0.89571077,0.97346866,0.75324315,1.1244781,1.1430161,1.0140034,1.8958195,1.1362351,0.9096739,1.036628,1.0645748,1.1966625,0.709558,1.0480314,1.190049,1.173135,0.7788261,0.98948395,14.45237,0.8186313,0.8042157,2.227411,1.1698117,0.80774033,1.4244825,2.2370892,1.3434904,0.8628711,0.94694006,1.2673923,1.1531193,0.82857513,1.0014836,1.1425613,2.1486266,0.7951913,1.0042262,1.3123755,1.5759827,0.8147799,0.99371403,0.77324265,1.1325881,0.59842247,0.8118573,1.0052786,1.053656,0.78966093,0.9328236,1.0435125,1.1347319,1.0482258,1.3903108,1.164295,0.8132443,0.9038758,0.88038605,0.9245574,-1
237356_at,0.82330585,1.4663761,3.220293,0.3957439,0.34336886,1.1858683,1.8539131,0.7874333,2.5793653,0.7640436,2.25091,0.7695291,6.8295956,0.75274116,3.2111452,1.7401291,1.8498226,1.7896689,3.2075152,0.83105576,0.6788352,0.6787499,1.841729,4.612936,0.67310977,0.6340729,8.739599,1.1485827,0.84995663,0.6712208,0.73843336,0.57672,0.6749846,0.936697,1.8041878,6.1538706,0.6835499,0.7869875,1.0805312,0.7844908,0.930114,9.110215,1.7791454,1.2288312,0.5515608,11.318079,0.5574215,3.0427055,14.379275,2.2048738,0.612711,0.7501912,6.7909656,1.678168,0.5986719,1.4855528,11.296415,0.8044219,0.80800015,0.5236227,0.2639171,0.7484959,0.6846915,0.7670668,0.49444255,0.51558524,0.68876654,5.436933,9.877091,6.5011373,3.098255,1.3629218,3.0922492,0.77653986,0.6887668,1.2989508,40.53256,0.7664979,0.7006175,0.7489173,0.7199785,0.7762316,0.5631735,0.63327247,12.986105,5.0820904,0.5366226,0.6268467,0.9088349,0.8175793,0.92011625,1.1819944,0.77916026,14.328247,4.77007,1.8302983,2.6195958,1.0559002,0.6032411,4.430346,11.322074,2.8438299,0.7530239,0.6092303,1.0086541,0.5277876,0.7390514,0.74990845,0.5491585,0.5527533,0.62766063,0.80621004,5.058902,0.9863863,0.74648905,2.6556091,6.1200466,1.5382789,4.4856186,0.7583683,8.00808,0.6461403,0.6572341,0.5315848,0.61146253,0.95547163,1.7157055,3.1678584,0.8400854,0.76793516,1.9940455,0.7613075,2.1098804,1.903766,1.4249666,0.9455917,0.76663357,17.680887,0.7463788,1.024648,0.7552999,1.3622147,1.4139879,3.936275,0.72502387,0.6363209,0.54601717,0.58832735,0.8307421,0.9754515,0.758443,0.7175461,0.7702551,0.6971789,0.52748924,0.7129374,2.236863,6.9350185,6.024085,0.81552607,5.2733946,2.2935646,0.9734476,1.9330379,0.7605867,0.7740373,0.55186754,0.67528254,0.62866616,0.6652483,0.69841266,0.51260483,0.7004882,-1
238021_s_at,1.0132365,0.937737,6.0847125,9.659947,8.129896,10.182058,16.652916,0.83405846,2.1729193,0.78291863,0.99303824,0.7621845,23.330654,0.79963595,1.7227827,4.203439,5.2373037,0.94314474,4.226738,8.771669,2.296717,1.5592053,5.096612,4.2819386,0.9249573,0.8398967,10.491798,0.792428,1.0610017,1.3836675,1.1974437,0.9279676,0.9365207,1.4654119,0.90443414,14.815359,0.9577714,0.87266254,1.1859511,0.87015295,0.8425844,0.850092,0.8123184,0.91286206,0.864585,9.587534,1.2762263,0.92867845,2.4363058,0.839675,1.3724507,1.0016073,3.2636487,0.9585708,0.9855166,0.9137435,30.801685,0.94421273,1.2816806,4.474267,7.072085,1.0195152,0.9583044,1.7573147,2.482345,5.045561,3.3269277,0.8254552,6.1111813,0.8902437,0.98369145,0.82033485,3.1886086,0.8914199,0.956175,0.91512233,2.92738,0.7488275,3.1207519,0.79542357,0.98844486,55.36684,1.4146192,1.0844743,1.758937,1.5857234,0.759354,1.033429,0.7710246,0.93253064,1.0141476,0.86230963,1.0248413,5.915109,0.88900715,0.8053888,0.98588204,0.74812144,0.962579,5.6641083,1.5425026,0.793326,0.9731681,0.85684985,6.864903,0.78825355,0.9983927,0.9858708,24.762686,0.86933243,1.0378456,0.9618206,1.1060148,0.84763247,1.1107287,0.90105706,0.9588375,0.80198497,1.3169395,1.1173114,1.0545298,0.9495699,1.0826306,0.74896884,1.0221843,1.4233538,1.0448165,0.835252,1.0523808,1.0231735,0.7057037,0.8660287,0.93465006,9.442863,0.8136347,0.8917774,0.9159858,31.064907,1.1007199,0.91218233,0.9707469,2.97088,0.8393584,0.87393373,1.0851617,0.873667,0.8593867,0.9454199,0.9600091,3.9222262,0.7801171,0.964142,0.9663647,6.616363,0.8102653,1.0683075,0.804711,2.983829,1.4423754,0.85915077,1.5608104,11.785802,0.7764472,0.83666813,1.1262217,7.421155,0.8490148,1.0274262,4.1027923,0.85631144,0.9574164,2.0243926,0.9037642,-1
238022_at,0.9526464,0.8440913,1.8787948,3.973121,4.0307574,7.2344146,3.7294827,1.0176528,2.701051,0.86038166,0.9236953,1.0257427,16.216297,0.81074435,0.8278154,1.1090082,2.53764,0.8980251,2.5256171,2.6965792,2.2804854,0.8508486,1.1618711,2.9459813,0.8701559,1.0241966,8.755748,0.82307273,0.8635646,1.1572802,2.4750779,0.8693549,0.8335148,0.8954873,0.83444244,2.5073617,1.610227,1.0615478,2.7380815,0.83275616,0.8192636,0.8753489,2.2804842,0.84797436,1.003709,1.4429557,1.5657654,0.95087785,2.2697294,0.84653556,0.8194156,1.0734216,2.0944464,0.8176563,0.9134749,1.1664803,28.701143,0.86168057,0.85829705,0.8824079,2.704999,1.738631,0.85543674,1.2299412,2.5909805,1.1187512,0.9420313,1.1081724,2.9824183,0.8324421,0.88907623,1.0176522,3.1315382,0.8427118,0.89122236,1.0957078,2.212936,0.8216767,1.0065042,0.7548034,0.90069145,39.86262,0.9569692,1.3561674,1.0383537,1.525695,0.84941524,0.9646583,1.1547543,0.8938004,1.1518385,0.8543974,0.97925717,1.5389836,0.89234614,0.8396969,0.92369497,0.8754439,0.9035359,2.4218335,2.0056796,0.8212122,0.9043734,0.9086415,5.1445394,0.7548035,1.0055718,0.9898377,28.701149,1.053016,0.95168793,1.0903502,2.1616452,0.8321274,0.95717466,0.8543977,0.86741686,0.9184584,2.5352418,0.8084952,0.88775814,1.1936206,2.645944,0.8288378,0.93924046,1.8957803,2.0049229,0.8455784,0.9628715,1.1529255,2.0610483,0.8048083,1.8276973,6.9373264,0.8221416,0.8754967,1.1002622,24.849436,1.0970165,0.8342878,1.0809354,2.560296,0.8238494,0.81804913,1.3738688,1.9864287,0.83055973,0.89320743,1.1509702,2.7458596,0.8128887,0.89233804,1.0207272,4.944238,0.8282128,0.9018621,0.9915182,2.227209,0.7731053,0.81230485,1.1711081,6.9952974,0.8038919,0.928504,1.0882964,3.9048293,0.8115522,1.142539,5.0034966,0.8396967,0.99260306,0.88841707,0.87112457,-1
238047_at,0.62415457,0.85474,11.911957,5.53017,40.456932,6.2412786,10.989324,6.0917845,2.9299703,2.5722792,0.88113374,0.69743854,1.7573913,0.5241163,1.1859226,5.137232,3.895377,0.45471242,1.4099435,1.0493724,0.95409554,1.2560915,0.614333,0.57748324,0.5898854,10.427285,2.6807895,0.5347022,0.60764897,5.3366437,8.38495,0.73049855,1.3149619,1.1362977,0.7386768,0.45997497,1.0707358,0.7955266,2.3004909,0.5654086,0.63601035,0.9751698,1.0065477,0.61596686,0.9934523,0.5899238,0.70286477,0.9351988,1.0487123,0.59731436,0.6736426,1.7951908,0.95662487,0.8603,1.3613598,1.1317792,8.33121,0.60479766,0.6950878,0.6598734,5.1021996,1.2055628,0.5959324,1.1485449,1.8620869,0.5805401,0.7766023,1.0800818,1.9838705,1.8379098,2.1130884,1.0665246,0.7650063,0.52838504,0.61330974,1.185504,0.8657203,0.6326901,2.296556,1.165168,0.88096964,6.93284,0.7615966,1.4080889,0.7138987,2.9407628,1.6972698,0.7651666,0.38989267,0.6377228,1.3380334,0.60195255,1.4470001,5.9487844,0.40177017,0.86763406,0.7481888,1.1649476,0.76176876,8.972562,1.2227707,0.8583551,1.1058469,2.9939072,4.9650207,0.65987337,1.5840498,5.7232676,0.5254811,0.5288837,2.0877712,2.9131744,1.3201005,0.7524568,0.79865503,0.60525465,0.70586854,0.98273635,1.4559624,0.71109176,0.5868306,1.1653397,0.5921919,0.8307941,0.748328,3.5295172,3.2603657,0.925456,0.83206475,2.1664088,0.98750496,1.6136981,1.2754711,1.3504008,0.60995376,0.90414,2.0725255,0.88375026,2.8838043,1.0837204,11.922973,9.948219,0.5441657,0.5817382,2.5119576,8.141203,0.61156714,0.98739123,1.2877936,87.92602,0.73187745,0.935132,4.1617374,1.5006896,0.8067018,0.9762857,1.2053355,1.7199104,0.56327957,0.63518536,1.5104725,8.770963,0.56232405,0.6879071,1.2055632,12.970962,0.6457554,1.5201856,36.500607,0.60115796,0.70901704,0.687525,1.2616954,-1
238116_at,0.8891884,0.9893934,3.6031315,8.736613,3.5160558,7.7239623,5.223845,1.0004913,0.86771727,1.0322814,0.76204044,1.2051029,1.909583,1.2918414,1.9453322,1.8803996,2.4427013,0.9040726,2.1435163,6.394175,1.9074175,2.0147178,0.7764099,0.46603692,0.6931478,0.95551085,11.082972,1.242368,1.1732187,0.57369494,0.475473,0.52018446,0.51309824,2.516164,1.3239962,2.7598364,1.4143499,0.7646432,0.59953743,0.6056063,1.3139691,1.0917461,0.5365452,0.94844675,0.8996127,2.3647487,0.7115098,1.043253,1.6365192,0.7320266,0.7184036,0.95839775,1.1501404,1.0332557,0.9395072,0.5061927,1.7862695,0.87174857,0.816918,2.5142672,5.479544,0.620499,0.64371383,0.9257222,1.197187,0.8798447,1.0600535,0.93466586,4.954878,0.83221895,0.63943106,1.3836898,2.3851857,0.91937965,1.169094,0.80457294,0.8626456,0.89120406,0.65357655,1.028006,0.7129623,6.9537444,1.4789412,0.77673525,0.86589605,2.0996497,1.0460027,0.94020516,0.78298205,1.6680934,0.84228873,1.1039873,0.60809153,13.335718,0.74046457,1.4783827,0.763738,0.99706495,0.9984246,8.380609,1.2876022,1.1682673,0.7965728,0.765509,6.537837,0.86682963,0.7296817,1.5670274,1.1460148,0.9862152,0.7202711,0.9775582,1.4464078,0.71214014,0.6073028,0.94826764,0.6461056,0.86107427,1.43036,0.633384,0.53575325,0.82329285,0.62678194,1.1916386,0.57807404,1.9172695,0.9023585,1.0029131,0.603822,0.6277946,0.67335373,0.68955785,1.4266007,11.363103,0.7142929,0.70311534,1.0241555,7.317838,0.9860296,0.999907,2.4240181,5.8986936,1.9600519,1.4820111,2.0037425,1.7621124,1.1542472,0.7611935,0.8003367,3.6288295,1.1058627,0.5491052,1.2620701,7.617182,0.98938304,0.67238563,1.2158278,3.4364767,0.8669934,0.5707246,1.7679776,8.522734,1.0483739,0.69830775,0.7551885,2.333432,0.732529,1.2298917,3.8261573,1.3475995,1.2619114,1.000093,1.646624,-1
238123_at,0.39287695,0.57408357,20.404242,9.842442,10.161319,27.00591,10.199088,2.916796,81.66504,0.72598714,0.6087287,1.7234237,2.9883778,0.34033757,0.5681532,17.11221,19.307241,0.3510977,23.487518,3.1559486,1.3471817,0.68403614,0.9910328,0.8548812,0.5765375,2.3540397,16.462126,0.5110491,0.55947524,27.11212,32.94085,1.0637287,0.6072629,0.3651478,0.5560621,12.0272455,0.56458217,3.0403132,21.77482,0.39302522,0.66687775,50.212765,4.246501,0.39930275,0.57739353,0.3263174,0.46237355,1.6791645,29.883984,0.39198837,0.56343186,1.7476357,1.0923084,0.38670042,0.7944555,3.1625009,1.923061,0.28735667,1.1672837,17.378237,6.65322,2.9981942,0.9054108,2.038267,1.751544,0.28920597,0.5024257,1.3703507,36.125507,2.953819,4.264451,2.923952,41.96236,0.38860172,0.5853713,2.064176,1.667192,0.38604453,0.5918104,0.3877962,0.59544295,1.8144462,0.39900142,0.3537551,0.5824478,2.8899746,0.46417317,0.63442856,0.38797325,0.33290842,4.9523563,0.8810204,0.64498574,8.607368,0.49832144,0.39014423,0.5635361,0.37976024,0.5644777,30.67553,7.550052,0.45964232,0.60670024,3.141109,7.84256,0.35927185,0.62404406,4.3148046,1.3030814,0.40377167,0.8929056,2.6474166,22.95886,0.41700882,0.6300906,0.38911533,0.5839614,2.808865,15.583616,0.4029193,0.57610995,8.847581,2.1358685,0.40073645,0.62647885,2.9008927,4.25776,0.3955541,0.64942664,3.2476938,5.153847,0.5778217,3.7777996,7.2533455,0.38911512,1.0089673,8.398985,7.73065,0.67883295,0.59445035,2.2699268,4.871438,0.3916928,0.5934589,3.2214718,18.849075,0.36791366,0.6142853,3.12516,27.141567,0.4027827,1.7032691,12.114636,5.221539,0.50596523,0.6046788,3.473141,10.273967,0.35967875,0.58082974,3.2452455,6.1541595,0.37042087,0.6161104,1.9665488,38.780388,0.58951056,3.5882864,6.8597894,0.29959005,0.5923595,0.29965773,1.1396924,-1
